5421,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),3400000,3400000,,,No,No recibo bono,Más de tres,25,Mayo,3,"Abono de celular, Horarios flexibles, Sueldo dividido en dos pagos por mes",3,"No, pero escucho ofertas.",Consultant,25,20,5,7,"Linux, Windows Server","Bash/Shell, HTML, SQL",Ninguno de los anteriores,"Microsoft SQL Server, MySQL",Ninguna de las anteriores,De 11  a 50  personas,Híbrido (presencial y remoto),2,Inflación,No,5,4,Responder sobre guardias,Universitario,Completo,Ingeniería en Telecomunicaciones,UCA - Universidad Católica Argentina,Terminar encuesta,"Sí, pasiva",0,Neto,Responder sobre mis estudios,44,Hombre Cis,FALSE,Senior,3400000
5422,Misiones,Full-Time,Staff (planta permanente),450000,360000,,,No,No recibo bono,No,0,No tuve,2,Ninguna de las anteriores,2,"Sí, estoy buscando activamente.",Developer,1,0,1,0,"Docker, Firebase, Google Cloud Platform, Linux","CSS, HTML, Java, Javascript, Python, SQL, TypeScript","Angular, Bootstrap, Django, Flask, React.js, Spring","MongoDB, MySQL, PostgreSQL",Ninguna de las anteriores,De 51 a 100 personas,100% presencial,0,,No sé,6,3,Responder sobre mis estudios,Terciario,En curso,Tecnicatura Superior en Programación,ORT,Responder sobre guardias,No,0,Porcentaje de mi sueldo bruto,Terminar encuesta,27,Mujer Cis,FALSE,Junior,450000
5423,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2230000,1900000,,,No,No recibo bono,Más de tres,65,Mayo,4,"Abono de Internet, Clases de idiomas, Comidas pagas / subvencionadas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, estoy muy conforme.",Developer,4,2,2,0,"Arduino o similar, Linux, Microcontroladores","Arduino, Assembler, Bash/Shell, C, C++, Javascript, Matlab, Python",React.js,Ninguna de las anteriores,Ninguna de las anteriores,De 11  a 50  personas,Híbrido (presencial y remoto),3,,No,8,1,Responder sobre mis estudios,Universitario,Completo,Ingeniería Electrónica,UTN - Universidad Tecnológica Nacional,Terminar encuesta,,,,,34,Hombre Cis,FALSE,Semi-Senior,2230000
5424,Buenos Aires,Full-Time,Staff (planta permanente),2400000,2100000,,,Un sueldo,Performance individual,Más de tres,67,Abril,3,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",4,"No, estoy muy conforme.",Data Engineer,11,0,0,0,Azure,"Python, SQL",Spark,"Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MySQL",Postman,De 2001a 5000 personas,100% remoto,0,,No,8,4,Terminar encuesta,,,,,,,,,,43,Hombre Cis,FALSE,Senior,2400000
5425,Mendoza,Full-Time,Staff (planta permanente),1295891,1075590,,,No,No recibo bono,Más de tres,35,Mayo,2,Ninguna de las anteriores,2,"No, pero escucho ofertas.",Developer,4,4,1,0,"Amazon Web Services, Docker, Google Cloud Platform, Kubernetes, Linux",Java,Holanda Catalina,"MongoDB, Redis","JUnit, Postman",De 101 a 200 personas,Híbrido (presencial y remoto),2,,No,1,1,Responder sobre mis estudios,Terciario,Incompleto,Analista Programador Universitario,,Responder sobre guardias,No,0,Porcentaje de mi sueldo bruto,Terminar encuesta,27,Prefiero no decir,FALSE,Semi-Senior,1295891
5426,Buenos Aires,Full-Time,Staff (planta permanente),1400000,1150000,,,No,No recibo bono,Uno,30,Marzo,2,"Abono de Internet, Capacitaciones y/o cursos, Horarios flexibles",2,"No, estoy muy conforme.",Developer,4,3,3,0,"Amazon Web Services, Linux","CSS, HTML, Javascript, PHP, SQL","Bootstrap, jQuery, Node.js, React.js, Symfony","Microsoft SQL Server, MongoDB, Redis","PHPUnit, Postman",De 101 a 200 personas,100% remoto,0,Si,No,9,0,Terminar encuesta,,,,,,,,,,22,Hombre Cis,FALSE,Semi-Senior,1400000
5427,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),850000,771000,,,No,No recibo bono,Más de tres,100,Mayo,3,"Capacitaciones y/o cursos, Clases de idiomas, Estacionamiento gratuito / subvencionado, Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",Infosec,3,2,2,0,"Azure, Linux, VMWare, Windows Server","HTML, Python, SQL",Ninguno de los anteriores,"MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server",Ninguna de las anteriores,De 2001a 5000 personas,Híbrido (presencial y remoto),1,,No sé,7,0,Terminar encuesta,,,,,,,,,,31,Hombre Cis,FALSE,Semi-Senior,850000
5428,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1244832,1047390,,,Un sueldo,Performance individual,Más de tres,60,Mayo,2,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Descuentos varios (Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)",2,"No, pero escucho ofertas.",Infosec,4,2,2,4,"Amazon Web Services, Azure, Docker, Google Cloud Platform, Linux, VMWare, Windows Server","Bash/Shell, HTML, Javascript, Python, SQL",Ninguno de los anteriores,Ninguna de las anteriores,Postman,De 1001 a 2000 personas,Híbrido (presencial y remoto),1,"Varios ajuste salariales mensuales y alguno bimensual. Por ejemplo, en Octubre y Noviembre se dio ajuste salarial por inflación. En Diciembre no, pero Enero y Febrero sí. Luego se aplicó en Mayo y ahora se aplicará en Junio.",No,8,4,Responder sobre mis estudios,Universitario,En curso,Ingeniería en Informática,,Terminar encuesta,No,0,Neto,Responder sobre mis estudios,25,Hombre Cis,FALSE,Semi-Senior,1244832
5429,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),3120000,2800000,,,Un sueldo,Performance individual,Dos,30,Marzo,3,"Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",SysAdmin / DevOps / SRE,26,0,0,0,"Amazon Web Services, Linux",Bash/Shell,"Ninguno de los anteriores, Ansible","MySQL, Ninguna de las anteriores",Ninguna de las anteriores,Más de 10000 personas,Híbrido (presencial y remoto),3,Si,No,9,0,Responder sobre guardias,,,,,,"Sí, activa",3,Porcentaje de mi sueldo bruto,Terminar encuesta,50,Hombre Cis,FALSE,Senior,3120000
5430,Córdoba,Full-Time,Staff (planta permanente),1450000,1200000,,,No,No recibo bono,Uno,35,Febrero,1,Ninguna de las anteriores,2,"No, pero escucho ofertas.",Developer,3,2,2,0,Ninguna de las anteriores,Javascript,"Node.js, Vue.js",Microsoft SQL Server,Postman,De 11  a 50  personas,100% remoto,0,Si,Sí,0,2,Terminar encuesta,,,,,,,,,,28,Hombre Cis,FALSE,Semi-Senior,1450000
5431,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),678000,,,,Menos de un sueldo,Performance individual,Uno,20,Mayo,1,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas",1,"Sí, estoy buscando activamente.",Technical Support,25,0,0,0,"Arduino o similar, Linux, VMWare, Windows Server",Python,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 11  a 50  personas,100% presencial,0,,Sí,4,0,Terminar encuesta,,,,,,,,,,44,Hombre Cis,FALSE,Senior,678000
5432,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1300000,1500000,,,No,No recibo bono,Dos,51,Mayo,3,"Clases de idiomas, un viernes flex al mes que es trabajar hasta el mediodia",3,"No, estoy muy conforme.",Developer,2,2,2,0,Ninguna de las anteriores,".NET, C#",.NET Core,"Microsoft SQL Server, Oracle",Ninguna de las anteriores,De 51 a 100 personas,100% remoto,0,por inflacion,No sé,8,1,Terminar encuesta,,,,,,,,,,27,Hombre Cis,FALSE,Junior,1300000
5433,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1700000,1400000,,,Un sueldo,Votado por decisión colectiva,Dos,40,Abril,2,"Abono de celular, Abono de Internet",3,"No, pero escucho ofertas.",SysAdmin / DevOps / SRE,5,14,5,0,"AIX, Docker, HP-UX, Linux, OpenShift, Solaris, Windows Server","Bash/Shell, Groovy, powershell",Ninguno de los anteriores,Oracle,Ninguna de las anteriores,Más de 10000 personas,100% remoto,0,"Sí, sumas fijas que luego se van incorporando al sueldo.",Sí,6,4,Responder sobre guardias,Universitario,Incompleto,Ingeniería en Sistemas,UTN - Universidad Tecnológica Nacional,Terminar encuesta,"Sí, pasiva",85000,Neto,Responder sobre mis estudios,44,Hombre Cis,FALSE,Semi-Senior,1700000
5435,Córdoba,Full-Time,Staff (planta permanente),950000,800000,,,No,No recibo bono,Más de tres,50,Mayo,2,"Capacitaciones y/o cursos, Horarios flexibles",1,"No, pero escucho ofertas.",SysAdmin / DevOps / SRE,3,3,2,2,"Docker, Google Cloud Platform, Linux","Bash/Shell, Javascript, PHP, Python",Ninguno de los anteriores,"Google Cloud Storage, MySQL",Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,Por inflación,No,8,4,Responder sobre guardias,Terciario,Completo,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,Responder sobre guardias,"Sí, activa",100000,Neto,Terminar encuesta,43,Hombre Cis,FALSE,Semi-Senior,950000
5436,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),3495100,2413978,,,De uno a tres sueldos,Mix de las anteriores,Más de tres,63,Mayo,4,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles",4,"No, estoy muy conforme.",Designer,18,6,3,2,"Amazon Web Services, Mainframe, OpenShift",".NET, HTML, Javascript, PHP, Python","jQuery, React.js, SwiftUI",Ninguna de las anteriores,"Visual Studio Coded UI, Xunit",De 2001a 5000 personas,Híbrido (presencial y remoto),1,Si,No sé,10,1,Responder sobre mis estudios,Universitario,Completo,Diseño Gráfico,UBA - Universidad de Buenos Aires,Terminar encuesta,,,,,39,Agénero,FALSE,Senior,3495100
5437,Entre Ríos,Part-Time,Staff (planta permanente),969000,848000,,,No,No recibo bono,Tres,40,Mayo,2,Vacaciones flexibles (adicionales a las reglamentarias),2,"Sí, estoy buscando activamente.",SysAdmin / DevOps / SRE,4,4,4,6,"Docker, IBM Cloud / Watson, Linux, VMWare, Windows Server","Bash/Shell, CSS, HTML, PHP, Python, SQL","Angular, Bootstrap, Django, Drupal, WordPress","MariaDB, Microsoft SQL Server, MongoDB, MySQL, PostgreSQL, SQLite",Ninguna de las anteriores,De 2001a 5000 personas,100% presencial,0,,No sé,6,5,Responder sobre mis estudios,Universitario,Completo,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,Responder sobre guardias,No,0,Porcentaje de mi sueldo bruto,Terminar encuesta,30,Hombre Cis,FALSE,Semi-Senior,969000
5438,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),3300000,2500000,,,De uno a tres sueldos,Performance de la compañía,Dos,90,Mayo,3,"Abono de celular, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá)",3,"No, pero escucho ofertas.",Manager / Director,30,27,25,8,"Docker, Kubernetes, Linux, Serverless, Windows Server",".NET, C++, C#, CSS, Erlang, HTML, Java, Javascript, Perl, Python, Ruby, SQL, TypeScript, VBA",".NET Core, Bootstrap, jQuery, Node.js, Vue.js","Cassandra, ElasticSearch, Microsoft SQL Server, MongoDB, MySQL, Oracle, PostgreSQL","Cucumber, Cypress, JUnit, NUnit, Postman, Puppeteer, SoapUI",De 201 a 500 personas,100% remoto,0,Se aplicaron 2 ajustes de los 4 pactados,No,7,5,Terminar encuesta,,,,,,,,,,50,Hombre Cis,FALSE,Senior,3300000
5439,Ciudad Autónoma de Buenos Aires,Full-Time,Tercerizado (trabajo a través de consultora o agencia),790000,660000,,,No,No recibo bono,No,0,No tuve,1,"Abono de Internet, Capacitaciones y/o cursos",1,"No, pero escucho ofertas.",Developer,3,0,3,0,Mainframe,COBOL,Ninguno de los anteriores,IBM Db2,Ninguna de las anteriores,De 501 a 1000 personas,100% remoto,0,,No sé,5,0,Responder sobre mis estudios,Terciario,Completo,Analista de Computación,ESBA - Escuela Superior Buenos Aires,Terminar encuesta,,,,,37,Hombre Cis,FALSE,Semi-Senior,790000
5440,Buenos Aires,Full-Time,Staff (planta permanente),2106000,1800000,,,No,No recibo bono,Más de tres,90,Mayo,4,"Abono de celular, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia por nacimiento extendida, Viáticos",4,"No, estoy muy conforme.",Manager / Director,6,0,6,0,"Jira, misql, excel, nvgate, servicedesk",SQL,Ninguno de los anteriores,MySQL,Ninguna de las anteriores,De 101 a 200 personas,Híbrido (presencial y remoto),3,Si,No,8,1,Responder sobre guardias,Terciario,Completo,Analista de Sistemas,ISTEA - Instituto Superior Tecnológico Empresarial Argentino,Terminar encuesta,"Sí, pasiva",0,Porcentaje de mi sueldo bruto,Responder sobre mis estudios,27,Hombre Cis,FALSE,Senior,2106000
5441,Formosa,Full-Time,Staff (planta permanente),800000,647622,,,No,.,No,0,No tuve,2,Ninguna de las anteriores,2,"No, pero escucho ofertas.",Developer,4,1,4,0,"Amazon Web Services, Docker, OpenShift","Javascript, PHP, SQL, TypeScript","Laravel, React.js",Microsoft SQL Server,Ninguna de las anteriores,De 501 a 1000 personas,100% remoto,0,,No,7,3,Terminar encuesta,,,,,,,,,,25,Hombre Cis,FALSE,Semi-Senior,800000
5442,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1346174,1132326,,,No,No recibo bono,Dos,50.75,Abril,3,"Abono de Internet, Capacitaciones y/o cursos, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles",2,"No, pero escucho ofertas.",UX Designer,7,4,2,1,Figma,"CSS, HTML, Javascript","Angular, Bootstrap, React.js",Ninguna de las anteriores,Ninguna de las anteriores,De 51 a 100 personas,100% remoto,0,,No sé,0,3,Terminar encuesta,,,,,,,,,,29,Mujer Cis,FALSE,Senior,1346174
5443,Corrientes,Full-Time,Tercerizado (trabajo a través de consultora o agencia),3158632,2512631,,,No,No recibo bono,Dos,15,Abril,2,Ninguna de las anteriores,3,"No, pero escucho ofertas.",DBA (Database Administrator),20,20,15,3,"Amazon Web Services, Docker, Kubernetes, VMWare, Windows Server","Java, Javascript",Node.js,"Cassandra, MySQL, Oracle",Ninguna de las anteriores,De 201 a 500 personas,Híbrido (presencial y remoto),5,si ajuste por inflacion,No,7,1,Terminar encuesta,,,,,,,,,,48,Hombre Cis,FALSE,Senior,3158632
5445,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1227000,1033000,,,Menos de un sueldo,Performance individual,Tres,45,Mayo,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",4,"No, pero escucho ofertas.",UX Designer,3,3,3,0,Ninguna de las anteriores,"HTML, Javascript, SQL",Ninguno de los anteriores,MySQL,Ninguna de las anteriores,De 101 a 200 personas,100% remoto,0,Pasamos de tener aumentos trimestrales según inflación a que se nos aumentara según lo arreglado en el sindicato de comercio (gran parte de la empresa corresponde a ese sindicato),No sé,9,4,Terminar encuesta,,,,,,,,,,26,Mujer Cis,FALSE,Semi-Senior,1227000
5447,Mendoza,Full-Time,Staff (planta permanente),880000,880000,,,No,No recibo bono,Más de tres,50,Mayo,2,Ninguna de las anteriores,2,"Sí, estoy buscando activamente.",Developer,3,3,1,4,"Linux, Oracle Cloud","HTML, Javascript, SQL, PL/SQL","jQuery, Oracle APEX",Oracle,Ninguna de las anteriores,De 11  a 50  personas,100% presencial,0,,No,0,2,Terminar encuesta,,,,,,,,,,27,Hombre Cis,FALSE,Semi-Senior,880000
5448,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2200000,1880000,,,Menos de un sueldo,Performance individual,Más de tres,50,Mayo,3,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas",3,"No, pero escucho ofertas.",Manager / Director,6,2,2,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 1001 a 2000 personas,Híbrido (presencial y remoto),2,Si,No,6,2,Terminar encuesta,,,,,,,,,,30,Hombre Cis,FALSE,Senior,2200000
5449,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2030000,1900000,,,No,No recibo bono,Más de tres,11,Mayo,3,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",SysAdmin / DevOps / SRE,4,2,3,0,"Amazon Web Services, Docker, Google Cloud Platform, Linux, Serverless","Javascript, PHP, Python, SQL","Angular, jQuery, Laravel, Next.js, Node.js, React.js, Symfony","Amazon RDS/Aurora, ElasticSearch, Google Cloud Storage, MariaDB, Microsoft SQL Server, MongoDB, MySQL, PostgreSQL, Redis","PHPUnit, Postman, Puppeteer, Selenium",De 11  a 50  personas,100% remoto,0,Ajustes por IPC,No,7,3,Terminar encuesta,,,,,,,,,,37,Hombre Cis,FALSE,Semi-Senior,2030000
5450,Córdoba,Full-Time,Staff (planta permanente),930000,1000050,,,No,No recibo bono,Uno,16,Mayo,1,"Capacitaciones y/o cursos, Clases de idiomas",1,"No, pero escucho ofertas.",SysAdmin / DevOps / SRE,2,2,2,0,"Amazon Web Services, Azure, Docker, Kubernetes, Linux",Ninguno de los anteriores,Ninguno de los anteriores,"Amazon DynamoDB, Amazon RDS/Aurora, PostgreSQL, Redis",Ninguna de las anteriores,De 11  a 50  personas,Híbrido (presencial y remoto),1,Un aumento por inflación,Sí,5,4,Responder sobre mis estudios,Universitario,En curso,Ingeniería en Computación,UNC - Universidad Nacional de Córdoba,Terminar encuesta,,,,,28,Mujer Cis,FALSE,Junior,930000
5451,Ciudad Autónoma de Buenos Aires,Full-Time,Tercerizado (trabajo a través de consultora o agencia),1377000,1146910,,,No,No recibo bono,No,53,Abril,3,"Abono de Internet, Capacitaciones y/o cursos",3,"No, estoy muy conforme.",QA / Tester,7,0,0,0,Kubernetes,"Java, Python",Ninguno de los anteriores,"Microsoft SQL Server, MySQL","Cucumber, Postman, TestNG",De 201 a 500 personas,100% remoto,0,Si,No sé,1,5,Responder sobre mis estudios,Terciario,Incompleto,Analista de Sistemas,,Terminar encuesta,,,,,37,Mujer Cis,FALSE,Senior,1377000
5452,Mendoza,Full-Time,Staff (planta permanente),462000,383000,,,No,No recibo bono,Uno,50,Enero,1,Ninguna de las anteriores,1,"Sí, estoy buscando activamente.",Developer,2,2,1,0,Windows Server,".NET, C#, CSS, HTML, Javascript, SQL",".NET Core, Angular, Bootstrap, NHibernate",Microsoft SQL Server,NUnit,De 11  a 50  personas,100% remoto,0,,No sé,7,5,Terminar encuesta,,,,,,,,,,30,Hombre Cis,FALSE,Junior,462000
5453,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),744500,621000,,,No,No recibo bono,Dos,95,Abril,2,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá)",2,"No, pero escucho ofertas.",Developer,0,0,0,0,"Docker, Linux","Bash/Shell, HTML, Javascript, PHP, SQL","jQuery, Knockout.js, Magento 2","ElasticSearch, MySQL",Postman,De 1001 a 2000 personas,100% remoto,0,Ajustes por inflación y evaluaciones de desempeño,No sé,8,5,Responder sobre mis estudios,Terciario,En curso,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,Terminar encuesta,,,,,39,Hombre Cis,FALSE,Junior,744500
5454,Buenos Aires,Full-Time,Staff (planta permanente),2133543.65,1779729,,,Un sueldo,Mix de las anteriores,Más de tres,51,Abril,3,"Abono de celular, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Estacionamiento gratuito / subvencionado, Guardería o pago para cubrir costo de guardería",3,"No, pero escucho ofertas.",SysAdmin / DevOps / SRE,1,4,1,0,"Azure, Google Cloud Platform, Linux, VMWare, Windows Server","Bash/Shell, SQL",Ninguno de los anteriores,"Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server",Postman,De 101 a 200 personas,Híbrido (presencial y remoto),2,"Cada mes, a excepción del último mes (mayo)",No,7,4,Responder sobre mis estudios,Secundario,Completo,Licenciatura en inteligencia artificial y robótica,Universidad Siglo 21,Responder sobre guardias,"Sí, pasiva",0,Porcentaje de mi sueldo bruto,Terminar encuesta,25,Hombre Cis,FALSE,Junior,2133543.65
5455,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2520700,2288000,,,De uno a tres sueldos,performance individual y grupal,Tres,25,Abril,3,"Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Guardería o pago para cubrir costo de guardería",2,"No, estoy muy conforme.",Manager / Director,10,6,3,3,"opensearch, jira","HTML, SQL",Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 2001a 5000 personas,100% remoto,0,,Sí,7,0,Terminar encuesta,,,,,,,,,,38,Mujer Cis,FALSE,Senior,2520700
5456,Córdoba,Full-Time,Staff (planta permanente),866400,719112,,,No,No recibo bono,Uno,44.8,Abril,1,Ninguna de las anteriores,1,"No, pero escucho ofertas.",Developer,2,1,1,0,Ninguna de las anteriores,".NET, C#, CSS, HTML, Javascript, SQL",".NET Core, Bootstrap, jQuery, Vue.js",Microsoft SQL Server,Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,,No sé,5,2,Terminar encuesta,,,,,,,,,,34,Hombre Cis,FALSE,Junior,866400
5457,Córdoba,Full-Time,Staff (planta permanente),1780000,1370000,,,No,No recibo bono,Tres,40,Abril,3,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos",3,"No, pero escucho ofertas.",Business Analyst,6,1,1,0,Google Cloud Platform,"Java, SQL",Ninguno de los anteriores,PostgreSQL,Ninguna de las anteriores,De 51 a 100 personas,100% remoto,0,"Si, por ajuste inflacionario solamente",Sí,7,2,Terminar encuesta,,,,,,,,,,34,Hombre Cis,FALSE,Senior,1780000
5458,Ciudad Autónoma de Buenos Aires,Full-Time,Contractor,1450000,1130000,,,De uno a tres sueldos,Mix de las anteriores,Tres,50,Mayo,3,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles",3,"No, pero escucho ofertas.",BI Analyst / Data Analyst,1,1,1,0,Ninguna de las anteriores,SQL,Ninguno de los anteriores,Teradata,Ninguna de las anteriores,De 5001 a 10000 personas,Híbrido (presencial y remoto),1,Ajuste por inflación,No sé,8,3,Terminar encuesta,,,,,,,,,,32,Mujer Cis,FALSE,Junior,1450000
5459,Mendoza,Full-Time,Staff (planta permanente),1382000,1155000,,,Menos de un sueldo,Performance individual,Dos,40,Abril,2,"Abono de Internet, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",2,"No, pero escucho ofertas.",Developer,5,2,2,0,"Microcontroladores, Windows Server","HTML, Java, Javascript, SQL","Bootstrap, Hibernate, HTMX, jQuery, Spring","Informix, Microsoft SQL Server",JUnit,De 501 a 1000 personas,100% remoto,0,Ajuste por inflacion,No sé,0,3,Terminar encuesta,,,,,,,,,,46,Hombre Cis,FALSE,Semi-Senior,1382000
5460,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),811000,708000,,,No,No recibo bono,Uno,23,Febrero,2,"Abono de Internet, Capacitaciones y/o cursos",1,"Sí, estoy buscando activamente.",QA / Tester,7,0,0,0,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,MySQL,Postman,De 101 a 200 personas,Híbrido (presencial y remoto),1,"me indican que es trimestral, pero solo he podido tener de un aumento.",No,6,3,Responder sobre mis estudios,Universitario,Completo,Ingeniería en Informática,ORT,Terminar encuesta,,,,,30,Mujer Cis,FALSE,Senior,811000
5462,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2300000,2100000,,,3+ sueldos,Mix de las anteriores,Más de tres,70,Abril,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, estoy muy conforme.",Developer,4,1,0,3,Amazon Web Services,"Javascript, TypeScript",Ninguno de los anteriores,"Amazon DynamoDB, ElasticSearch",Jest,De 2001a 5000 personas,100% remoto,0,"Ajuste por inflación trimestral por defecto. Dado el contexto, el ajuste se hizo mensual.",No,9,4,Terminar encuesta,,,,,,,,,,32,Hombre Cis,FALSE,Semi-Senior,2300000
5463,Buenos Aires,Full-Time,Staff (planta permanente),3315088,3905815,,,De uno a tres sueldos,Performance de la compañía,Más de tres,70,Mayo,4,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Cuota para universidad / posgrados, Estacionamiento gratuito / subvencionado, Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Vacaciones flexibles (adicionales a las reglamentarias)",4,"No, pero escucho ofertas.",SysAdmin / DevOps / SRE,25,0,0,0,"Amazon Web Services, Azure, Linux, OpenShift, Serverless","Bash/Shell, Python",Ninguno de los anteriores,"Amazon DynamoDB, Amazon RDS/Aurora, ElasticSearch, Microsoft Azure (Tables, CosmosDB, SQL, etc)",Visual Studio Coded UI,Más de 10000 personas,Híbrido (presencial y remoto),2,Si,No,9,3,Responder sobre guardias,,,,,,No,0,Porcentaje de mi sueldo bruto,Terminar encuesta,47,Hombre Cis,FALSE,Senior,3315088
5464,Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2300000,2100000,,,Un sueldo,Performance individual,Dos,20,No tuve,2,Abono de celular,3,"No, pero escucho ofertas.",SysAdmin / DevOps / SRE,10,4,3,2,"Azure, Linux, OpenShift",Python,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 101 a 200 personas,Híbrido (presencial y remoto),2,,No sé,8,2,Terminar encuesta,,,,,,,,,,49,Hombre Cis,FALSE,Senior,2300000
5465,Buenos Aires,Full-Time,Staff (planta permanente),1316000,1000000,,,No,No recibo bono,Tres,75,Abril,3,"Capacitaciones y/o cursos, Cuota para universidad / posgrados, Horarios flexibles",3,"No, pero escucho ofertas.",Networking,25,15,10,1,"VMWare, Windows Server",Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 201 a 500 personas,Híbrido (presencial y remoto),5,,No,7,2,Responder sobre guardias,Terciario,En curso,Tecnicatura Superior en Sistemas Informáticos,ISTEA - Instituto Superior Tecnológico Empresarial Argentino,Terminar encuesta,"Sí, pasiva",0,Neto,Responder sobre mis estudios,44,Hombre Cis,FALSE,Senior,1316000
