Ciudad Autónoma de Buenos Aires,Full-Time,Contractor,2625000,2300000,,,No,No recibo bono,Dos,5,Abril,3,Clases de idiomas,3,"No, estoy muy conforme.",,Developer,4,2,2,0,"Amazon Web Services, Docker, Linux","Java, TypeScript","Angular, Spring, Nestjs","ElasticSearch, MySQL","Jest, JUnit, Postman",De 51 a 100 personas,100% remoto,0,,No,9,4,Llegó para quedarse,Responder sobre mis estudios,Universitario,En curso,Licenciatura en Ciencias de la Computación,,Responder sobre guardias,Entre 2 y 4,"HR, Técnica - Diseño & Arquitectura","Asincrónicos, y sin plataformas. Ejercicios de análisis. Prefiero hacerlos en mis tiempos libres, Analizar un caso offline y discutirlo en vivo con el/la entrevistador/a",Hasta 4 horas,"Aunque me interese, no quiero invertir mucho tiempo en pruebas técnicas.",Terminar encuesta,No,0,Neto,30,Mujer Cis,Sí,FALSE,Semi-Senior,2625000
Buenos Aires,Full-Time,Staff (planta permanente),2183466,1812277,,,No,No recibo bono,Uno,6,Julio,2,"Descuento en gimnasios / Clases de gimnasia online, Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",1,"Sí, estoy buscando activamente.",,Developer,15,5,5,0,"Docker, Google Cloud Platform, Linux","CSS, HTML, Javascript, Python, SQL, TypeScript","Node.js, React.js","ElasticSearch, MongoDB, PostgreSQL, Redis","Jest, Postman",De 501 a 1000 personas,100% remoto,0,si,No sé,5,5,Hype,Responder sobre entrevistas técnicas,Terciario,Completo,Licenciatura en Ciencia de Datos,ISTEA - Instituto Superior Tecnológico Empresarial Argentino,Terminar encuesta,Hasta 2,"HR, Técnica - Diseño & Arquitectura","Sincrónicos, prefiero el desafío en tiempo real",Menos de 2 horas,"Aunque me interese, no quiero invertir mucho tiempo en pruebas técnicas.",Responder sobre guardias,No,0,Bruto,38,Hombre Cis,Sí,FALSE,Senior,2183466
Buenos Aires,Full-Time,Staff (planta permanente),1000000,1700000,,,Un sueldo,Mix de las anteriores,Uno,21,Abril,2,"Capacitaciones y/o cursos, Clases de idiomas",2,"No, pero escucho ofertas.",,Developer,2,1,2,0,Ninguna de las anteriores,".NET, C#, CSS, HTML, Javascript, SQL",".NET Core, jQuery","Microsoft SQL Server, Oracle",Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,,No,4,5,Llegó para quedarse,Terminar encuesta,,,,,,,,,,,,,,,36,Mujer Cis,Sí,FALSE,Junior,1000000
Buenos Aires,Full-Time,Staff (planta permanente),1590000,,,,No,No recibo bono,No,1,Junio,2,Ninguna de las anteriores,1,"No, pero escucho ofertas.",,Developer,1,0,0,0,"Amazon Web Services, SAP, Windows Server",".NET, C#, CSS, HTML, Javascript, PHP, Python, SQL",Ninguno de los anteriores,"Microsoft SQL Server, MySQL",Ninguna de las anteriores,De 51 a 100 personas,100% presencial,0,no,No,5,4,Hype,Responder sobre mis estudios,Terciario,Completo,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,Responder sobre guardias,Entre 2 y 4,"HR, Técnica - Coding, Manager directo/a","Asincrónicos, y sin plataformas. Ejercicios de análisis. Prefiero hacerlos en mis tiempos libres, En plataformas tipo HackerRank o similares, Analizar un caso offline y discutirlo en vivo con el/la entrevistador/a","Más de 8 horas, sin problemas","Si me interesa la empresa, invierto todo el tiempo que haga falta.",Terminar encuesta,"Sí, pasiva",0,Neto,36,Hombre Cis,No,FALSE,Junior,1590000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),6300000,4400000,,,Un sueldo,Performance de la compañía,Uno,5,Abril,3,Vacaciones flexibles (adicionales a las reglamentarias),3,"No, pero escucho ofertas.",,Technical Leader,9,1,4,8,"Amazon Web Services, Docker, Kubernetes, Linux, Serverless, Windows Server","Go, Javascript, SQL, TypeScript",Ninguno de los anteriores,"MongoDB, PostgreSQL, Redis",Postman,De 501 a 1000 personas,100% remoto,0,,Sí,6,2,Hype,Responder sobre guardias,Universitario,En curso,Ingeniería en Sistemas,UTN - Universidad Tecnológica Nacional,Responder sobre entrevistas técnicas,Hasta 2,"HR, Técnica - Diseño & Arquitectura, Manager directo/a","Asincrónicos, y sin plataformas. Ejercicios de análisis. Prefiero hacerlos en mis tiempos libres",Hasta 4 horas,"Aunque me interese, no quiero invertir mucho tiempo en pruebas técnicas.",Terminar encuesta,"Sí, pasiva",0,Neto,32,Mujer Cis,Sí,FALSE,Senior,6300000
Mendoza,Full-Time,Staff (planta permanente),5230000,4300000,,,3+ sueldos,Stock Options,Dos,18,Julio,4,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería, Stock options / RSUs, Vacaciones flexibles (adicionales a las reglamentarias)",4,"No, pero escucho ofertas.",,Developer,11,2,2,0,"Amazon Web Services, Docker, Google Cloud Platform",Go,Ninguno de los anteriores,"Amazon DynamoDB, Amazon RDS/Aurora, ElasticSearch, Google Cloud Storage, MySQL, Redis",Postman,De 501 a 1000 personas,100% remoto,0,Sí tuvimos 3. Dos por inflación y una por cambiar de cobrar de dólares a pesos.,No,10,5,Llegó para quedarse,Terminar encuesta,,,,,,,,,,,,,,,34,Hombre Cis,Sí,FALSE,Senior,5230000
Ciudad Autónoma de Buenos Aires,Full-Time,Tercerizado (trabajo a través de consultora o agencia),3500000,2800000,,,No,No recibo bono,Dos,15,Mayo,3,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles",3,"No, pero escucho ofertas.",,Data Scientist,2,2,2,0,Google Cloud Platform,"Python, SQL",TensorFlow,"Google Cloud Storage, PostgreSQL",Ninguna de las anteriores,De 501 a 1000 personas,100% remoto,0,solo ajuste por inflacion,Sí,10,5,Hype,Terminar encuesta,,,,,,,,,,,,,,,29,Hombre Cis,Sí,FALSE,Junior,3500000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2654000,2200000,,,No,No recibo bono,Uno,7,Abril,3,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Cuota para universidad / posgrados, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",2,"No, estoy muy conforme.",,Developer,6,6,6,0,"Amazon Web Services, Linux","CSS, HTML, Java, TypeScript","Angular, Node.js, Spring","Amazon DynamoDB, Microsoft SQL Server",Ninguna de las anteriores,De 201 a 500 personas,100% remoto,0,aumentos cuatrimestrales fijos,No sé,7,5,Hype,Terminar encuesta,,,,,,,,,,,,,,,28,Hombre Cis,Sí,FALSE,Senior,2654000
Buenos Aires,Full-Time,Freelance,2500000,2200000,,,No,No recibo bono,No,0,No tuve,3,Ninguna de las anteriores,3,"Sí, estoy buscando activamente.",,Aun no tengo trabajo en IT,0,0,0,0,Ninguna de las anteriores,"HTML, Java, Javascript",Spring,MySQL,Ninguna de las anteriores,1 (solamente yo),Híbrido (presencial y remoto),0,,No sé,1,2,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,50,Hombre Cis,No,FALSE,Junior,2500000
Buenos Aires,Full-Time,Staff (planta permanente),780000,690000,,,No,No recibo bono,No,0,No tuve,1,Comidas pagas / subvencionadas,2,"No, pero escucho ofertas.",,Developer,2,2,2,0,"SAP, Pi vision, asset framework, smt, softexpert, sql server",".NET, C#, CSS, HTML, Javascript, SQL",".NET Core, Bootstrap, HTMX, SAP, SAP Hana, Vue.js",Microsoft SQL Server,Ninguna de las anteriores,De 101 a 200 personas,100% presencial,5,No,Sí,0,4,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,28,Mujer Cis,Sí,FALSE,Junior,780000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),957000,1400000,,no,No,No recibo bono,Uno,1,Julio,1,"Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",1,"No, pero escucho ofertas.",,SysAdmin / DevOps / SRE,2,1,1,0,"Docker, Linux, VMWare, Windows Server",Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Más de 10000 personas,100% remoto,0,Paritarias del sindicato de comercio,No sé,8,5,Llegó para quedarse,Terminar encuesta,,,,,,,,,,,,,,,28,Hombre Cis,Sí,FALSE,Junior,957000
Entre Ríos,Full-Time,Staff (planta permanente),1372009,1138768,,,No,No recibo bono,Dos,10.5,Julio,2,Ninguna de las anteriores,2,"Sí, estoy buscando activamente.",,Developer,3,3,3,0,"Docker, Firebase","CSS, HTML, Java, SQL, TypeScript","Angular, Hibernate, Next.js, Node.js, React.js, Spring","MongoDB, MySQL, PostgreSQL","Jest, JUnit",De 101 a 200 personas,Híbrido (presencial y remoto),1,"Si, ajuste trimestral por inflación",No sé,8,4,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,29,Hombre Cis,Sí,FALSE,Semi-Senior,1372009
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),3634000,3100000,,,No,No recibo bono,Uno,7.3,Marzo,2,"Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",2,"No, pero escucho ofertas.",,Manager / Director,6,2,2,2,Amazon Web Services,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,"Si, último aumento automático en marzo 2025",Sí,8,5,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,42,Hombre Cis,Sí,FALSE,Senior,3634000
Santa Fe,Full-Time,Staff (planta permanente),2345129,1980966,,,Menos de un sueldo,Performance de la compañía,Más de tres,14.4,Julio,3,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles",3,"No, pero escucho ofertas.",,Infosec,1,1,1,0,"Azure, Docker, Kubernetes, Linux, VMWare, Windows Server",Ninguno de los anteriores,Ninguno de los anteriores,"Microsoft SQL Server, PostgreSQL",Ninguna de las anteriores,De 201 a 500 personas,Híbrido (presencial y remoto),5,"tenemos clausula gatillo por inflacion, nos aumentan todos los meses con respecto al IPC",No,7,1,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,36,Hombre Cis,No,FALSE,Junior,2345129
Ciudad Autónoma de Buenos Aires,Full-Time,Contractor,1025351,1000000,,,No,No recibo bono,No,0,No tuve,2,"Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",2,"Sí, estoy buscando activamente.",,SysAdmin / DevOps / SRE,3,5,3,0,"Azure, Linux, VMWare, Windows Server","Bash/Shell, SQL",Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Más de 10000 personas,100% presencial,0,"No, estoy contratado como monotributista",No sé,2,4,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,30,Hombre Cis,No,FALSE,Semi-Senior,1025351
Córdoba,Full-Time,Staff (planta permanente),2700000,2300000,,,Menos de un sueldo,Mix de las anteriores,Más de tres,9,Julio,3,"Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Cuota para universidad / posgrados, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",4,"No, estoy muy conforme.",,Developer,4,1,1,0,Google Cloud Platform,"HTML, Javascript",React.js,Ninguna de las anteriores,Ninguna de las anteriores,De 11  a 50  personas,100% remoto,0,Si,No,8,5,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,48,Hombre Cis,Sí,FALSE,Semi-Senior,2700000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),3500000,2800000,,,Un sueldo,Performance individual,Tres,15,Junio,3,"Abono de celular, Abono de Internet, Descuento en gimnasios / Clases de gimnasia online, Horarios flexibles, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",,Data Engineer,20,2,2,0,"Google Cloud Platform, Linux","Python, SQL",Ninguno de los anteriores,Google Cloud Storage,Ninguna de las anteriores,Más de 10000 personas,Híbrido (presencial y remoto),1,si,No,5,4,Hype,Responder sobre mis estudios,Maestría,En curso,Licenciatura en Administración de Empresas,UP - Universidad de Palermo,Terminar encuesta,Entre 2 y 4,"HR, Manager directo/a","Asincrónicos, y sin plataformas. Ejercicios de análisis. Prefiero hacerlos en mis tiempos libres, Analizar un caso offline y discutirlo en vivo con el/la entrevistador/a",Menos de 2 horas,"Aunque me interese, no quiero invertir mucho tiempo en pruebas técnicas.",Responder sobre mis estudios,,,,45,Hombre Cis,Sí,FALSE,Senior,3500000
Buenos Aires,Full-Time,Contractor,1309000,1200000,,,No,No recibo bono,Uno,8,Marzo,3,Horarios flexibles,2,"No, pero escucho ofertas.",,Developer,5,2,1,0,"Docker, Firebase, VMWare","CSS, HTML, Javascript, PHP, TypeScript","Laravel, Next.js, Node.js, React.js","Microsoft SQL Server, MySQL",Cypress,De 51 a 100 personas,100% remoto,0,,No,6,5,Hype,Responder sobre mis estudios,Universitario,Completo,Diseño Multimedial,UNLP - Universidad Nacional de La Plata,Terminar encuesta,,,,,,,,,,26,Hombre Cis,Sí,FALSE,Semi-Senior,1309000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2970000,2270000,,,Un sueldo,Performance individual,Tres,9,Julio,2,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Horarios flexibles",2,"Sí, estoy buscando activamente.",,Scrum Master,4,14,3,10,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,Más de 10000 personas,100% remoto,0,"Estoy dentro de convenio, así que rige por negociación sindical",No sé,6,4,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,46,Hombre Cis,Sí,FALSE,Semi-Senior,2970000
Buenos Aires,Full-Time,Staff (planta permanente),1400000,1160000,,,Menos de un sueldo,Performance de la compañía,No,10,Marzo,2,"Abono de celular, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Clases de idiomas, Comidas pagas / subvencionadas, Estacionamiento gratuito / subvencionado, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",2,"No, pero escucho ofertas.",,HelpDesk,1,1,1,0,"*BSD, Google Cloud Platform, OpenShift, VMWare, Windows Server","HTML, SQL","HTMX, jQuery","Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server, MySQL, Oracle",Ninguna de las anteriores,De 201 a 500 personas,Híbrido (presencial y remoto),1,Revisión en marzo y habrá otra en septiembre,Sí,8,3,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,28,Hombre Cis,No,FALSE,Junior,1400000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),4340999.04,3274648,,,No,No recibo bono,Uno,15.1,Junio,3,"Capacitaciones y/o cursos, Clases de idiomas, Estacionamiento gratuito / subvencionado, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",,Technical Leader,6,2,1,15,Ninguna de las anteriores,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 51 a 100 personas,Híbrido (presencial y remoto),1,"Según IPC (ajuste trimestral), por performance a fin de año",Sí,8,4,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,36,Mujer Cis,Sí,FALSE,Senior,4340999.04
Santa Fe,Full-Time,Staff (planta permanente),6000000,3800000,,,De uno a tres sueldos,Performance de la compañía,Dos,15,Junio,3,"Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias)",3,"No, pero escucho ofertas.",,Technical Leader,5,15,5,14,Ninguna de las anteriores,"HTML, Java, Javascript, SQL, Gosu","Angular, React.js","ElasticSearch, Oracle, PostgreSQL","JUnit, Postman, Selenium, SoapUI",De 1001 a 2000 personas,100% remoto,1,Inflación,No,8,3,Vibequé?,Responder sobre mis estudios,Maestría,Incompleto,Ingeniería en Sistemas,UTN - Universidad Tecnológica Nacional,Responder sobre entrevistas técnicas,Hasta 2,Manager directo/a,Analizar un caso offline y discutirlo en vivo con el/la entrevistador/a,Menos de 2 horas,Creo que seguir haciendo desafíos técnicos es algo anticuado.,Terminar encuesta,,,,43,Hombre Cis,Sí,FALSE,Semi-Senior,6000000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),3150000,2630000,,,Un sueldo,Performance individual,Uno,9,Abril,3,"Abono de celular, Abono de Internet, Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Cuota para universidad / posgrados, Descuentos varios (Clarín 365, Club La Nación, etc), Estacionamiento gratuito / subvencionado, Horarios flexibles, Licencia por nacimiento extendida, Guardería o pago para cubrir costo de guardería",3,"No, pero escucho ofertas.",,Business Analyst,8,0,0,0,Azure,Ninguno de los anteriores,Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 2001a 5000 personas,Híbrido (presencial y remoto),2,Si,No,7,5,Hype,Terminar encuesta,,,,,,,,,,,,,,,28,Mujer Cis,No,FALSE,Senior,3150000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2835586,2144379,,,No,No recibo bono,Uno,6,Marzo,1,Ninguna de las anteriores,1,"No, pero escucho ofertas.",,Docente,25,30,10,0,"Docker, Linux","C, Java, Javascript, Python",Ninguno de los anteriores,Ninguna de las anteriores,Ninguna de las anteriores,De 5001 a 10000 personas,100% presencial,0,Dependemos del gobierno nacional que tiene una política restrictiva,No,8,3,Llegó para quedarse,Terminar encuesta,,,,,,,,,,,,,,,51,Hombre Cis,Sí,FALSE,Senior,2835586
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2400000,1900000,,,Un sueldo,Performance grupal,Uno,10,Julio,3,"Capacitaciones y/o cursos, Descuento en gimnasios / Clases de gimnasia online, Comidas pagas / subvencionadas, Estacionamiento gratuito / subvencionado, Horarios flexibles, Guardería o pago para cubrir costo de guardería",4,"Sí, estoy buscando activamente.",,Functional Analyst,1,1,1,0,Ninguna de las anteriores,SQL,WordPress,MySQL,Ninguna de las anteriores,De 51 a 100 personas,Híbrido (presencial y remoto),2,Si,No,0,0,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,30,Mujer Cis,No,FALSE,Junior,2400000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),5100000,5100000,,,No,No recibo bono,Dos,10,Julio,2,"Abono de celular, Capacitaciones y/o cursos",3,"No, pero escucho ofertas.",,Technical Leader,20,7,1,3,"AIX, Amazon Web Services, Azure, Docker, Kubernetes, Linux, Microcontroladores, Windows Server","Bash/Shell, Python",Flask,Amazon DynamoDB,Jest,De 501 a 1000 personas,100% remoto,0,si,Sí,7,2,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,45,Hombre Cis,Sí,FALSE,Senior,5100000
Ciudad Autónoma de Buenos Aires,Full-Time,Freelance,1200000,1200000,,,No,No recibo bono,Uno,50,Marzo,2,Ninguna de las anteriores,2,"Sí, estoy buscando activamente.",Tengo dos trabajos full time,Developer,3,3,3,0,"Amazon Web Services, Docker, Kubernetes, Linux, VMWare","Java, Javascript, SQL, TypeScript","Angular, Bootstrap, Next.js, Node.js, React.js, Spring, Vue.js","Amazon RDS/Aurora, MariaDB, Microsoft SQL Server, MySQL, PostgreSQL, Redis, SQLite",Ninguna de las anteriores,De 2 a 10 personas,100% remoto,0,si basicamente en marzo tuve un aumento del 50%,No,6,5,Hype,Responder sobre mis estudios,Universitario,Completo,Analista Programador Universitario,,Responder sobre entrevistas técnicas,Hasta 2,"HR, Técnica - Coding","Asincrónicos, y sin plataformas. Ejercicios de análisis. Prefiero hacerlos en mis tiempos libres",Hasta 2 horas,"Si me interesa la empresa, invierto todo el tiempo que haga falta.",Responder sobre guardias,No,0,Neto,28,Hombre Cis,Sí,FALSE,Semi-Senior,1200000
Buenos Aires,Full-Time,Tercerizado (trabajo a través de consultora o agencia),2800000,2500000,,,No,No recibo bono,Uno,0,Abril,2,Horarios flexibles,2,"No, pero escucho ofertas.",Tengo dos trabajos full time,Developer,15,3,3,0,Ninguna de las anteriores,"HTML, Javascript, PHP","CodeIgniter, Drupal, jQuery, Laravel, WordPress","MySQL, Oracle",Ninguna de las anteriores,De 51 a 100 personas,100% remoto,0,cada 4 meses,Sí,6,2,Hype,Terminar encuesta,,,,,,,,,,,,,,,47,Hombre Cis,Sí,FALSE,Senior,2800000
Santa Fe,Full-Time,Participación societaria en una cooperativa,433700,351200,,,De uno a tres sueldos,Performance grupal,Dos,6,Mayo,3,"Abono de Internet, Capacitaciones y/o cursos, Clases de idiomas, Crédito en billeteras virtuales (Mercado Pago, Naranja X, Ualá), Descuentos varios (Clarín 365, Club La Nación, etc), Horarios flexibles, Licencia por nacimiento extendida, Vacaciones flexibles (adicionales a las reglamentarias), Viáticos",3,"No, estoy muy conforme.",,Data Scientist,21,19,6,0,"Docker, Linux","Bash/Shell, Python","TensorFlow, Torch, Fiftyone, Ultralytics, HugginFace, ",lancedb,Ninguna de las anteriores,De 101 a 200 personas,100% remoto,0,,No,9,5,Vibequé?,Responder sobre mis estudios,Terciario,Completo,Analista de Sistemas,UNR - Universidad Nacional de Rosario,Terminar encuesta,,,,,,,,,,47,Hombre Cis,Sí,FALSE,Senior,433700
Río Negro,Part-Time,Contractor,1500000,1300000,,,No,No recibo bono,No,0,Febrero,1,Ninguna de las anteriores,2,"Sí, estoy buscando activamente.",,Developer,7,2,7,0,"Docker, Kubernetes, Linux, SAP, Windows Server","Bash/Shell, CSS, Go, HTML, Java, Javascript, PHP, Python, SQL","Bootstrap, Django, HTMX, jQuery, Laravel","MariaDB, Microsoft SQL Server, MySQL, PostgreSQL, SQLite, Sybase",PHPUnit,De 2 a 10 personas,Híbrido (presencial y remoto),5,Si pero con muy poco porcentaje,No sé,8,2,Vibequé?,Terminar encuesta,,,,,,,,,,,,,,,29,Hombre Cis,Sí,FALSE,Senior,1500000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),1566270,1322000,,,No,No recibo bono,Dos,90,Julio,4,"Capacitaciones y/o cursos, Horarios flexibles",3,"No, pero escucho ofertas.",,Developer,1,1,1,0,"Docker, Google Cloud Platform, Linux","Bash/Shell, Go, HTML, SQL",Ninguno de los anteriores,MySQL,Ninguna de las anteriores,De 11  a 50  personas,Híbrido (presencial y remoto),2,,No,7,5,Vibequé?,Responder sobre mis estudios,Universitario,En curso,Ingeniería en Informática,UP - Universidad de Palermo,Terminar encuesta,,,,,,,,,,24,Mujer Cis,Sí,FALSE,Junior,1566270
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),3500000,2900000,,,No,No recibo bono,Dos,15,Junio,3,"Horarios flexibles, Obra social para mi y mi grupo familiar",3,"No, pero escucho ofertas.",,Architect,20,8,5,2,"Azure, Docker, Kubernetes, Linux, Serverless, VMWare, Windows Server",Bash/Shell,Ninguno de los anteriores,"Amazon RDS/Aurora, MariaDB, Microsoft SQL Server, MySQL, Neo4j, PostgreSQL",Ninguna de las anteriores,De 2 a 10 personas,100% remoto,1,,No,7,5,Llegó para quedarse,Responder sobre mis estudios,Universitario,Completo,Licenciatura en Psicología,UBA - Universidad de Buenos Aires,Responder sobre guardias,Hasta 2,Técnica - Diseño & Arquitectura,"Asincrónicos, y sin plataformas. Ejercicios de análisis. Prefiero hacerlos en mis tiempos libres",Hasta 4 horas,"Aunque me interese, no quiero invertir mucho tiempo en pruebas técnicas.",Terminar encuesta,No,0,Neto,40,Hombre Cis,Sí,FALSE,Senior,3500000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),2700000,2230000,,,No,No recibo bono,No,0,No tuve,3,"Capacitaciones y/o cursos, Clases de idiomas, Estacionamiento gratuito / subvencionado",3,"No, estoy muy conforme.",,Technical Leader,25,13,3,6,"*BSD, Docker, Linux, Microcontroladores, VMWare","Bash/Shell, SQL",Ninguno de los anteriores,"ElasticSearch, MariaDB, MySQL, PostgreSQL",Ninguna de las anteriores,De 11  a 50  personas,100% presencial,0,,No,8,4,Vibequé?,Responder sobre guardias,,,,,,,,,,,,"Sí, pasiva",100000,Bruto,50,Hombre Cis,Sí,FALSE,Senior,2700000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),4000000,2200000,,,No,No recibo bono,Tres,7,Junio,1,"Capacitaciones y/o cursos, Cuota para universidad / posgrados, Horarios flexibles, Guardería o pago para cubrir costo de guardería",1,"No, pero escucho ofertas.",Tengo dos trabajos full time,SysAdmin / DevOps / SRE,7,19,7,0,"Amazon Web Services, Azure, Docker, Google Cloud Platform, Linux, VMWare","Bash/Shell, CSS, HTML, Javascript, PHP, Python, SQL","Bootstrap, Django, Drupal, Flask, jQuery, Laravel, Next.js, Node.js, React.js, Vue.js, WordPress","Amazon RDS/Aurora, MariaDB, MySQL, Percona XtraBackup, Percona XtraDB Cluster",PHPUnit,Más de 10000 personas,Híbrido (presencial y remoto),4,7%,Sí,5,5,Llegó para quedarse,Terminar encuesta,,,,,,,,,,,,,,,42,Hombre Cis,No,FALSE,Senior,4000000
Ciudad Autónoma de Buenos Aires,Full-Time,Staff (planta permanente),5250000,4128257.63,,,Menos de un sueldo,Mix de las anteriores,No,0,No tuve,2,"Descuento en gimnasios / Clases de gimnasia online, Vacaciones flexibles (adicionales a las reglamentarias)",2,"Sí, estoy buscando activamente.",,SysAdmin / DevOps / SRE,4,0,3,0,"Amazon Web Services, Docker, Kubernetes, Linux, Serverless","Bash/Shell, Javascript, Python, SQL",Ninguno de los anteriores,"Amazon DynamoDB, Amazon RDS/Aurora, PostgreSQL, Redis",Postman,De 11  a 50  personas,Híbrido (presencial y remoto),1,Estoy en esta posicion hace menos de un mes asi que aun no se ha aplicado ningun ajuste salarial pero tengo entendido que se hace cada 3 o 6 meses,No sé,3,4,Hype,Responder sobre entrevistas técnicas,Universitario,En curso,Ingeniería en Sistemas,UTN - Universidad Tecnológica Nacional,Terminar encuesta,Hasta 2,"Técnica - Diseño & Arquitectura, Manager directo/a","Asincrónicos, y sin plataformas. Ejercicios de análisis. Prefiero hacerlos en mis tiempos libres, En plataformas tipo HackerRank o similares, Analizar un caso offline y discutirlo en vivo con el/la entrevistador/a",Hasta 4 horas,"Si me interesa la empresa, invierto todo el tiempo que haga falta.",Responder sobre guardias,No,0,Bruto,25,Hombre Cis,No,FALSE,Semi-Senior,5250000
Córdoba,Full-Time,Staff (planta permanente),2500000,2000000,,,Un sueldo,Performance de la compañía,Uno,4,Mayo,2,Abono de Internet,2,"No, pero escucho ofertas.",,Manager / Director,15,20,8,6,"Amazon Web Services, Docker, Linux","HTML, Javascript, Python, SQL","Bootstrap, Django, Flask, jQuery, React.js","Amazon RDS/Aurora, MariaDB, PostgreSQL",Postman,De 11  a 50  personas,100% remoto,0,,Sí,3,5,Llegó para quedarse,Terminar encuesta,,,,,,,,,,,,,,,50,Hombre Cis,Sí,FALSE,Senior,2500000
