anio,semestre,periodo,trabajo_de,grupo_rol,dedicacion,sal_bruto,log_sal,sueldo_dolarizado,seniority,experiencia,antiguedad_empresa,antiguedad_puesto,gente_a_cargo,gente_a_cargo_grupo,contrato,modalidad,tam_empresa,genero_simple,edad,nivel_estudios,region,uso_ia
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,1200000,13.997832114758229,FALSE,Junior,1,5,1,0,Sin equipo,Staff,Presencial,2001-5000,Mujer,27,NA,GBA / Prov. BA,2
2026,1,2026.1,Data Scientist,Data Science / AI,Full-Time,2825000,14.854018922562679,FALSE,Semi-Senior,3,7,3,0,Sin equipo,Staff,Hibrido,501-1000,Mujer,33,NA,Interior,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,3200000,14.978661367769956,FALSE,Senior,15,2,2,0,Sin equipo,Tercerizado,Remoto,201-500,Otro/No binarie,36,Universitario,CABA,3
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,2500000,14.73180128983843,FALSE,Senior,8,20,6,5,Equipo mediano,Staff,Presencial,2001-5000,Hombre,43,NA,CABA,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2500000,14.73180128983843,FALSE,Senior,10,0,0,0,Sin equipo,Staff,Hibrido,1001-2000,Hombre,41,NA,CABA,3
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,4316000,15.277839605360162,FALSE,Semi-Senior,5,1,4,0,Sin equipo,Staff,Hibrido,51-100,Hombre,30,Universitario,GBA / Prov. BA,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2000000,14.508657738524219,FALSE,Senior,7,0,0,0,Sin equipo,Tercerizado,Remoto,5001-10000,Hombre,44,NA,CABA,5
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Part-Time,840000,13.641157170819497,FALSE,Senior,13,4,4,0,Sin equipo,Contractor,Hibrido,501-1000,Hombre,43,Universitario,Interior,3
2026,1,2026.1,Data Scientist,Data Science / AI,Full-Time,6000000,15.60727002719233,FALSE,Senior,6,1,1,0,Sin equipo,Staff,Hibrido,+10000,Mujer,38,NA,CABA,5
2026,1,2026.1,DBA,Data Platform / MLOps,Full-Time,3000000,14.914122846632385,FALSE,Senior,18,15,3,0,Sin equipo,Staff,Presencial,1001-2000,Hombre,50,NA,GBA / Prov. BA,3
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,3100000,14.946912669455374,FALSE,Semi-Senior,5,21,5,0,Sin equipo,Staff,Hibrido,+10000,Hombre,43,Universitario,CABA,2
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,3316000,15.014269795237322,FALSE,Senior,15,10,7,2,Equipo pequeño,Staff,Presencial,1001-2000,Hombre,42,NA,Interior,0
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,2228000,14.616614880029312,FALSE,Junior,1,3,1,0,Sin equipo,Staff,Hibrido,501-1000,Mujer,43,Terciario,Interior,2
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,3100000,14.946912669455374,FALSE,Semi-Senior,3,0,0,0,Sin equipo,Staff,Remoto,5001-10000,Hombre,35,NA,Interior,3
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,2145666,14.57896055166285,FALSE,Senior,6,4,4,0,Sin equipo,Staff,Remoto,201-500,Mujer,31,NA,Interior,4
2026,1,2026.1,Functional Analyst,Analytics / Automation,Full-Time,1707000,14.350248001776578,FALSE,Junior,1,2,2,0,Sin equipo,Staff,Presencial,1001-2000,Hombre,27,Universitario,Interior,4
2026,1,2026.1,Infosec,Governance / Security,Full-Time,6270000,15.651286912609104,FALSE,Senior,15,3,3,0,Sin equipo,Staff,Hibrido,5001-10000,Hombre,37,NA,CABA,3
2026,1,2026.1,Business Analyst,Analytics / Automation,Full-Time,2800000,14.845129975145433,FALSE,Semi-Senior,5,10,2,2,Equipo pequeño,Staff,Presencial,101-200,Hombre,31,Terciario,Interior,5
2026,1,2026.1,Data Scientist,Data Science / AI,Full-Time,5000000,15.424948470398375,FALSE,Senior,6,5,1,0,Sin equipo,Tercerizado,Remoto,201-500,Mujer,36,NA,CABA,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2400000,14.690979295318174,FALSE,Senior,38,30,10,4,Equipo pequeño,Staff,Hibrido,201-500,Hombre,61,NA,CABA,3
2026,1,2026.1,Business Analyst,Analytics / Automation,Full-Time,1000000,13.815510557964274,FALSE,Senior,12,1,1,0,Sin equipo,Tercerizado,Remoto,2001-5000,Mujer,42,Universitario,GBA / Prov. BA,4
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,3041500,14.927861372742898,FALSE,Senior,24,16,16,5,Equipo mediano,Staff,Presencial,201-500,Hombre,48,NA,CABA,4
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2400000,14.690979295318174,FALSE,Senior,18,14,2,4,Equipo pequeño,Staff,Presencial,2001-5000,Hombre,41,NA,Interior,4
2026,1,2026.1,DBA,Data Platform / MLOps,Full-Time,2700000,14.808762330974558,FALSE,Senior,29,22,22,1,Equipo pequeño,Staff,Presencial,201-500,Mujer,51,Universitario,GBA / Prov. BA,4
2026,1,2026.1,Data Engineer,Data Science / AI,Full-Time,2876000,14.871910997823074,FALSE,Senior,8,2,2,0,Sin equipo,Staff,Remoto,201-500,Hombre,36,NA,GBA / Prov. BA,3
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2710000,14.812459192855883,FALSE,Senior,16,19,2,0,Sin equipo,Staff,Remoto,1001-2000,Hombre,45,Universitario,Interior,4
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2100000,14.557447902693651,FALSE,Semi-Senior,5,0,3,0,Sin equipo,Staff,Hibrido,51-100,Hombre,31,NA,GBA / Prov. BA,4
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,3200000,14.978661367769956,FALSE,Semi-Senior,4,0,0,0,Sin equipo,Staff,Hibrido,5001-10000,Hombre,24,NA,CABA,4
2026,1,2026.1,Business Analyst,Analytics / Automation,Full-Time,3550000,15.082458161451598,FALSE,Senior,6,3,3,0,Sin equipo,Staff,Hibrido,501-1000,Hombre,39,NA,CABA,4
2026,1,2026.1,Functional Analyst,Analytics / Automation,Full-Time,1400000,14.151982794585487,FALSE,Semi-Senior,4,0,4,0,Sin equipo,Tercerizado,Hibrido,101-200,Mujer,24,Universitario,CABA,4
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,5601607,15.538564078824717,FALSE,Senior,18,6,6,0,Sin equipo,Staff,Hibrido,2001-5000,Hombre,42,NA,Interior,2
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,1600000,14.28551418721001,FALSE,Semi-Senior,3,3,2,0,Sin equipo,Staff,Presencial,2-10,Hombre,26,Universitario,GBA / Prov. BA,3
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2151044,14.5814638636427,FALSE,Junior,1,1,1,0,Sin equipo,Contractor,Hibrido,51-100,Hombre,24,Universitario,Interior,5
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,2900000,14.880221294956703,FALSE,Senior,8,10,4,0,Sin equipo,Staff,Hibrido,+10000,Hombre,31,Universitario,CABA,4
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Part-Time,6210000,15.64167145390966,FALSE,Senior,30,15,10,4,Equipo pequeño,Staff,Presencial,5001-10000,Hombre,47,NA,GBA / Prov. BA,4
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,4500000,15.319587954740548,FALSE,Semi-Senior,5,3,3,0,Sin equipo,Staff,Remoto,1001-2000,Hombre,36,NA,GBA / Prov. BA,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,4600000,15.341566861459324,FALSE,Senior,20,12,3,0,Sin equipo,Staff,Hibrido,+10000,Hombre,46,NA,CABA,5
2026,1,2026.1,DBA,Data Platform / MLOps,Full-Time,2600000,14.77102200299171,FALSE,Semi-Senior,3,3,3,0,Sin equipo,Staff,Hibrido,201-500,Mujer,38,Maestría,CABA,5
2026,1,2026.1,DBA,Data Platform / MLOps,Full-Time,6000000,15.60727002719233,FALSE,Senior,28,4,28,3,Equipo pequeño,Staff,Hibrido,5001-10000,Hombre,48,NA,CABA,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,3120000,14.953343559785665,FALSE,Junior,1,1,1,0,Sin equipo,Staff,Hibrido,1001-2000,Hombre,33,Universitario,CABA,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,3800000,15.150511624696614,FALSE,Senior,11,3,4,0,Sin equipo,Staff,Remoto,1001-2000,Hombre,41,NA,GBA / Prov. BA,1
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,6500000,15.687312734865866,FALSE,Senior,23,2,2,0,Sin equipo,Staff,Hibrido,1001-2000,Otro/No binarie,47,NA,CABA,2
2026,1,2026.1,Data Scientist,Data Science / AI,Full-Time,3500000,15.068273526459642,FALSE,Semi-Senior,5,5,1,0,Sin equipo,Staff,Hibrido,5001-10000,Mujer,31,NA,CABA,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,5000000,15.424948470398375,FALSE,Senior,7,6,3,2,Equipo pequeño,Staff,Hibrido,51-100,Hombre,29,Universitario,CABA,4
2026,1,2026.1,Business Analyst,Analytics / Automation,Full-Time,3165000,14.967663613560413,FALSE,Senior,9,3,3,2,Equipo pequeño,Staff,Hibrido,2001-5000,Hombre,33,Universitario,CABA,4
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,3016769,14.919696949084573,FALSE,Junior,2,18,2,0,Sin equipo,Staff,Hibrido,5001-10000,Hombre,38,NA,CABA,4
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,7500000,15.830413578506539,FALSE,Senior,26,17,3,0,Sin equipo,Staff,Remoto,5001-10000,Hombre,50,NA,GBA / Prov. BA,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2550000,14.75160391713461,FALSE,Semi-Senior,3,3,1,0,Sin equipo,Staff,Remoto,101-200,Hombre,27,Universitario,GBA / Prov. BA,3
2026,1,2026.1,Business Analyst,Analytics / Automation,Full-Time,3968000,15.1937727473869,FALSE,Senior,12,20,12,0,Sin equipo,Staff,Remoto,+10000,Hombre,49,Universitario,GBA / Prov. BA,2
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,1500000,14.22097566607244,FALSE,Senior,20,25,25,0,Sin equipo,Staff,Hibrido,201-500,Mujer,51,NA,Interior,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,7500000,15.830413578506539,FALSE,Senior,27,6,9,0,Sin equipo,Staff,Hibrido,+10000,Hombre,49,NA,CABA,3
2026,1,2026.1,Business Analyst,Analytics / Automation,Full-Time,2500000,14.73180128983843,FALSE,Senior,8,0,8,0,Sin equipo,Tercerizado,Hibrido,201-500,Hombre,55,NA,CABA,1
2026,1,2026.1,Functional Analyst,Analytics / Automation,Full-Time,1400000,14.151982794585487,FALSE,Semi-Senior,3,2,2,0,Sin equipo,Staff,Hibrido,101-200,Mujer,31,NA,CABA,2
2026,1,2026.1,Data Engineer,Data Science / AI,Full-Time,3820000,15.155760980582757,FALSE,Semi-Senior,3,3,3,0,Sin equipo,Staff,Hibrido,+10000,Mujer,38,NA,CABA,2
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,2925000,14.888805038648094,FALSE,Semi-Senior,3,1,1,0,Sin equipo,Tercerizado,Remoto,101-200,Hombre,26,NA,Interior,2
2026,1,2026.1,Business Analyst,Analytics / Automation,Full-Time,3700000,15.123843377614453,FALSE,Senior,10,3,3,13,Equipo grande,Staff,Hibrido,11-50,Mujer,50,Universitario,Interior,5
2026,1,2026.1,Business Analyst,Analytics / Automation,Full-Time,3800000,15.150511624696614,FALSE,Semi-Senior,5,7,5,0,Sin equipo,Staff,Remoto,1001-2000,Hombre,36,NA,Interior,2
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,3500000,15.068273526459642,FALSE,Semi-Senior,3,10,3,1,Equipo pequeño,Staff,Hibrido,101-200,Hombre,40,NA,Interior,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2000000,14.508657738524219,FALSE,Senior,15,13,5,0,Sin equipo,Staff,Hibrido,11-50,Hombre,46,NA,Interior,4
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,2200000,14.603967918328545,FALSE,Semi-Senior,5,1,1,0,Sin equipo,Staff,Hibrido,2-10,Hombre,40,NA,CABA,4
2026,1,2026.1,Infosec,Governance / Security,Full-Time,980000,13.795307850646754,FALSE,Senior,25,7,4,2,Equipo pequeño,Staff,Presencial,2001-5000,Hombre,56,NA,CABA,0
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2200000,14.603967918328545,FALSE,Senior,20,3,3,0,Sin equipo,Staff,Hibrido,1001-2000,Hombre,52,NA,CABA,4
2026,1,2026.1,Data Scientist,Data Science / AI,Full-Time,2200000,14.603967918328545,FALSE,Junior,0,18,0,0,Sin equipo,Staff,Presencial,2001-5000,Hombre,43,NA,GBA / Prov. BA,0
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2200000,14.603967918328545,FALSE,Senior,7,2,2,0,Sin equipo,Staff,Hibrido,11-50,Hombre,37,NA,CABA,3
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2000000,14.508657738524219,FALSE,Semi-Senior,3,0,0,3,Equipo pequeño,Staff,Presencial,11-50,Hombre,33,NA,CABA,0
2026,1,2026.1,Infosec,Governance / Security,Full-Time,5590000,15.536489845131282,FALSE,Senior,20,13,0,0,Sin equipo,Staff,Remoto,11-50,Hombre,46,NA,CABA,2
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,4600000,15.341566861459324,FALSE,Senior,35,32,10,15,Equipo grande,Staff,Presencial,5001-10000,Hombre,55,NA,GBA / Prov. BA,1
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Part-Time,1038373,13.853165623053085,FALSE,Senior,25,16,16,0,Sin equipo,Staff,Presencial,51-100,Hombre,43,Universitario,GBA / Prov. BA,5
2026,1,2026.1,Data Engineer,Data Science / AI,Full-Time,3163382,14.967152266415043,FALSE,Junior,2,2,2,0,Sin equipo,Staff,Remoto,+10000,Hombre,47,NA,Interior,4
2026,1,2026.1,Data Scientist,Data Science / AI,Full-Time,4760000,15.375758226207603,FALSE,Semi-Senior,3,1,1,0,Sin equipo,Staff,Hibrido,+10000,Hombre,34,NA,CABA,5
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,2132000,14.572571064267873,FALSE,Junior,1,0,0,0,Sin equipo,Staff,Hibrido,501-1000,Mujer,29,NA,Interior,4
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,2100000,14.557447902693651,FALSE,Senior,10,1,10,0,Sin equipo,Staff,Presencial,201-500,Mujer,43,NA,CABA,4
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,4200000,15.250595083253597,FALSE,Senior,15,9,8,1,Equipo pequeño,Staff,Hibrido,201-500,Hombre,47,NA,CABA,3
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2406720,14.693775382620176,FALSE,Semi-Senior,5,5,3,1,Equipo pequeño,Staff,Hibrido,2001-5000,Hombre,32,NA,GBA / Prov. BA,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,9800000,16.0978929436408,FALSE,Senior,30,30,1,7,Equipo mediano,Staff,Presencial,501-1000,Hombre,51,Universitario,Interior,2
2026,1,2026.1,DBA,Data Platform / MLOps,Full-Time,2500000,14.73180128983843,FALSE,Junior,2,2,2,0,Sin equipo,Staff,Hibrido,101-200,Mujer,28,Universitario,CABA,2
2026,1,2026.1,Business Analyst,Analytics / Automation,Full-Time,4500000,15.319587954740548,FALSE,Senior,20,17,5,4,Equipo pequeño,Staff,Hibrido,+10000,Hombre,48,NA,CABA,4
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2000000,14.508657738524219,FALSE,Semi-Senior,3,3,3,0,Sin equipo,Staff,Presencial,11-50,Hombre,26,NA,Interior,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,1800000,14.403297222866392,FALSE,Senior,7,5,5,0,Sin equipo,Tercerizado,Hibrido,5001-10000,Hombre,31,NA,CABA,3
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,4000000,15.201804919084164,FALSE,Semi-Senior,4,4,4,0,Sin equipo,Staff,Hibrido,2001-5000,Hombre,36,NA,CABA,4
2026,1,2026.1,Business Analyst,Analytics / Automation,Full-Time,2100000,14.557447902693651,FALSE,Senior,40,7,7,0,Sin equipo,Staff,Hibrido,201-500,Hombre,60,NA,CABA,2
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,5590000,15.536489845131282,FALSE,Senior,25,14,0,0,Sin equipo,Staff,Remoto,11-50,Hombre,46,NA,CABA,3
2026,1,2026.1,Data Scientist,Data Science / AI,Full-Time,3500000,15.068273526459642,FALSE,Semi-Senior,5,2,1,0,Sin equipo,Staff,Remoto,201-500,Hombre,42,Maestría,Interior,5
2026,1,2026.1,Data Engineer,Data Science / AI,Full-Time,2522400,14.740721387212988,FALSE,Semi-Senior,4,0,0,4,Equipo pequeño,Staff,Remoto,101-200,Hombre,40,NA,GBA / Prov. BA,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Part-Time,7800000,15.86963429165982,FALSE,Senior,30,23,23,2,Equipo pequeño,Freelance,Hibrido,101-200,Hombre,50,NA,GBA / Prov. BA,3
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2950000,14.897315728316002,FALSE,Senior,23,19,6,4,Equipo pequeño,Staff,Presencial,101-200,Hombre,50,NA,Interior,3
2026,1,2026.1,Business Analyst,Analytics / Automation,Full-Time,1914867,14.465158726487875,FALSE,Senior,10,7,2,0,Sin equipo,Tercerizado,Hibrido,11-50,Hombre,38,NA,CABA,3
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2600000,14.77102200299171,FALSE,Senior,10,3,3,0,Sin equipo,Staff,Remoto,501-1000,Hombre,30,NA,CABA,2
2026,1,2026.1,Business Analyst,Analytics / Automation,Full-Time,5100000,15.444751097694555,FALSE,Senior,30,5,5,0,Sin equipo,Staff,Hibrido,11-50,Hombre,48,NA,CABA,3
2026,1,2026.1,Infosec,Governance / Security,Full-Time,1807000,14.407178569574366,FALSE,Senior,10,1,1,0,Sin equipo,Staff,Presencial,201-500,Hombre,29,Posgrado/Especialización,Interior,3
2026,1,2026.1,Data Engineer,Data Science / AI,Full-Time,3215000,14.983337915653857,FALSE,Junior,2,2,2,0,Sin equipo,Staff,Hibrido,+10000,Hombre,26,Universitario,CABA,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,6500000,15.687312734865866,FALSE,Senior,35,14,14,0,Sin equipo,Staff,Hibrido,501-1000,Hombre,59,NA,CABA,4
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2149289,14.580647647736892,FALSE,Senior,18,2,2,3,Equipo pequeño,Staff,Presencial,101-200,Hombre,42,Universitario,Interior,3
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,6871000,15.742820214013213,FALSE,Senior,9,5,5,0,Sin equipo,Staff,Hibrido,1001-2000,Hombre,29,NA,CABA,4
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,4000000,15.201804919084164,FALSE,Senior,12,1,7,0,Sin equipo,Staff,Remoto,501-1000,Hombre,32,NA,CABA,4
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,1800000,14.403297222866392,FALSE,Semi-Senior,5,0,0,0,Sin equipo,Staff,Presencial,2001-5000,Hombre,33,Universitario,Interior,2
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,4945080,15.413903700865621,FALSE,Senior,28,8,8,0,Sin equipo,Staff,Remoto,+10000,Hombre,51,Universitario,CABA,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2375366,14.680662088841041,FALSE,Senior,25,7,7,0,Sin equipo,Staff,Presencial,11-50,Hombre,54,Universitario,CABA,5
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,3600000,15.096444403426338,FALSE,Semi-Senior,4,2,2,0,Sin equipo,Staff,Hibrido,101-200,Hombre,24,Universitario,CABA,4
2026,1,2026.1,Infosec,Governance / Security,Full-Time,4000000,15.201804919084164,FALSE,Senior,10,2,2,0,Sin equipo,Tercerizado,Hibrido,501-1000,Hombre,46,NA,GBA / Prov. BA,4
2026,1,2026.1,Data Scientist,Data Science / AI,Full-Time,7900000,15.88237331743725,FALSE,Senior,6,0,1,2,Equipo pequeño,Staff,Hibrido,51-100,Mujer,36,NA,GBA / Prov. BA,3
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,4100000,15.226497531674536,FALSE,Semi-Senior,4,0,4,0,Sin equipo,Staff,Hibrido,501-1000,Hombre,29,NA,CABA,5
2026,1,2026.1,Business Analyst,Analytics / Automation,Full-Time,3900000,15.176487111099874,FALSE,Senior,15,3,3,0,Sin equipo,Staff,Remoto,11-50,Mujer,39,Universitario,Interior,3
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,1223000,14.01681741466931,FALSE,Junior,2,2,2,2,Equipo pequeño,Contractor,Hibrido,1001-2000,Hombre,23,NA,GBA / Prov. BA,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,3800000,15.150511624696614,FALSE,Senior,18,4,1,0,Sin equipo,Staff,Hibrido,501-1000,Hombre,38,NA,CABA,2
2026,1,2026.1,Data Scientist,Data Science / AI,Full-Time,3800000,15.150511624696614,FALSE,Semi-Senior,4,1,1,1,Equipo pequeño,Staff,Hibrido,501-1000,Hombre,37,Universitario,GBA / Prov. BA,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,4975000,15.41993592857483,FALSE,Senior,15,0,5,0,Sin equipo,Tercerizado,Remoto,101-200,Hombre,46,NA,CABA,5
2026,1,2026.1,Data Scientist,Data Science / AI,Full-Time,4163000,15.241746526177112,FALSE,Senior,22,20,6,0,Sin equipo,Otro,Remoto,101-200,Hombre,48,Terciario,Interior,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,4000000,15.201804919084164,FALSE,Senior,10,0,0,0,Sin equipo,Tercerizado,Hibrido,2001-5000,Hombre,35,NA,CABA,3
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Part-Time,2260000,14.630875371248468,FALSE,Senior,24,23,23,2,Equipo pequeño,Staff,Hibrido,51-100,Hombre,47,Terciario,CABA,2
2026,1,2026.1,Functional Analyst,Analytics / Automation,Full-Time,3200000,14.978661367769956,FALSE,Senior,20,12,15,0,Sin equipo,Tercerizado,Hibrido,1001-2000,Mujer,48,Universitario,CABA,5
2026,1,2026.1,Infosec,Governance / Security,Full-Time,4500000,15.319587954740548,FALSE,Semi-Senior,4,1,1,0,Sin equipo,Staff,Hibrido,2001-5000,Hombre,31,NA,CABA,5
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,1521333,14.235097482189921,FALSE,Senior,7,7,7,0,Sin equipo,Staff,Presencial,2-10,Hombre,36,Universitario,Interior,5
2026,1,2026.1,Infosec,Governance / Security,Full-Time,2800000,14.845129975145433,FALSE,Senior,6,3,3,0,Sin equipo,Tercerizado,Hibrido,+10000,Hombre,37,NA,CABA,4
2026,1,2026.1,Business Analyst,Analytics / Automation,Full-Time,4000000,15.201804919084164,FALSE,Senior,15,2,15,0,Sin equipo,Contractor,Remoto,51-100,Hombre,39,NA,Interior,3
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,2515543,14.737999242784504,FALSE,Semi-Senior,5,3,5,0,Sin equipo,Staff,Remoto,101-200,Mujer,40,NA,Interior,4
2026,1,2026.1,Infosec,Governance / Security,Full-Time,2359500,14.67396029014858,FALSE,Semi-Senior,5,2,1,0,Sin equipo,Staff,Hibrido,1001-2000,Hombre,34,NA,CABA,2
2026,1,2026.1,AI Engineer,Data Science / AI,Full-Time,5320000,15.486983861317826,FALSE,Semi-Senior,4,0,0,0,Sin equipo,Staff,Hibrido,51-100,Hombre,25,Universitario,CABA,3
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,3236000,14.989848557160519,FALSE,Senior,20,8,8,3,Equipo pequeño,Staff,Hibrido,1001-2000,Hombre,42,NA,GBA / Prov. BA,4
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Part-Time,5000000,15.424948470398375,FALSE,Senior,42,33,33,0,Sin equipo,Freelance,Hibrido,1,Hombre,59,NA,GBA / Prov. BA,0
2026,1,2026.1,Functional Analyst,Analytics / Automation,Full-Time,4250000,15.2624295409006,FALSE,Senior,10,6,6,0,Sin equipo,Staff,Hibrido,201-500,Mujer,37,NA,CABA,2
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,4600000,15.341566861459324,FALSE,Senior,15,4,7,0,Sin equipo,Staff,Hibrido,2001-5000,Hombre,35,NA,CABA,5
2026,1,2026.1,Functional Analyst,Analytics / Automation,Full-Time,1660000,14.322328160332725,FALSE,Junior,1,0,0,0,Sin equipo,Tercerizado,Hibrido,101-200,Otro/No binarie,30,Universitario,CABA,1
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,1877750,14.445584809548258,FALSE,Junior,1,0,0,0,Sin equipo,Tercerizado,Hibrido,201-500,Hombre,23,Universitario,GBA / Prov. BA,4
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,1045628,13.86012821981654,FALSE,Semi-Senior,4,13,4,0,Sin equipo,Staff,Hibrido,2-10,Hombre,33,Terciario,GBA / Prov. BA,3
2026,1,2026.1,Data Engineer,Data Science / AI,Full-Time,3861374.86,15.166533859370647,FALSE,Senior,10,2,5,0,Sin equipo,Staff,Hibrido,201-500,Hombre,36,NA,GBA / Prov. BA,4
2026,1,2026.1,SysAdmin / DevOps / SRE,Data Platform / MLOps,Full-Time,2995000,14.912454789531687,FALSE,Senior,10,4,4,0,Sin equipo,Staff,Presencial,501-1000,Hombre,49,Universitario,CABA,5
2026,1,2026.1,BI Analyst / Data Analyst,Data Science / AI,Full-Time,2700000,14.808762330974558,FALSE,Senior,6,11,1,0,Sin equipo,Staff,Hibrido,+10000,Hombre,31,NA,CABA,4
